,classifier,classifier__C,classifier__penalty,classifier__solver,Accuracy,Precision,ROC AUC,F1,class_weight,criterion,max_features,n_estimators,n_jobs,Accuracy,Precision,ROC AUC,F1,classifier,classifier__criterion,classifier__min_samples_leaf,classifier__splitter,Accuracy,Precision,ROC AUC,F1
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.642,0.14411196754563896,0.8715607894982684,0.20437177192095862,balanced,entropy,20.0,1024.0,-1.0,0.8427999999999999,0.729167173842745,0.8954792929204001,0.6581590340400243,DecisionTreeClassifier(class_weight='balanced'),entropy,8.0,best,0.7838,0.5540610140240585,0.8429785027333792,0.6322136991686815
16,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,saga,0.44939999999999997,0.2504950226244344,0.8715724552754256,0.3678316908979669,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,10.0,best,0.7744000000000001,0.5385359540807788,0.8494077048887082,0.630405093619066
17,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,sag,0.7878000000000001,0.6192656542642669,0.8715597284677956,0.5360423348930524,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.7780000000000001,0.5431785316008778,0.85792992999222,0.6376679755991386
18,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,saga,0.6688000000000001,0.8000047619047619,0.8715650336201595,0.23528695036382996,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,14.0,best,0.7722,0.5337356396197429,0.8601997615243693,0.6330278751221056
19,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,sag,0.7912000000000001,0.5648565405723691,0.8715586674373228,0.6472828964895456,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,16.0,best,0.7796000000000001,0.5441839860247922,0.8658869579468215,0.6427976097620279
20,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,saga,0.7844,0.5520105530601367,0.8715586702163444,0.6458023468401575,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,18.0,best,0.7792,0.5426721463230485,0.8727620266164469,0.6481969083075354
21,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,sag,0.7838,0.5511410237545336,0.8715787547617424,0.6449211906196514,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,20.0,best,0.7824000000000001,0.5472668858347844,0.873800881330039,0.6516708819620732
22,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,saga,0.7842,0.5517013715009551,0.8715798157922151,0.6455925789028024,,,,,,,,,,,,,,,,,
23,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,sag,0.7832,0.5500151175880132,0.8719609197076611,0.6452323444576822,,,,,,,,,,,,,,,,,
24,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,saga,0.7832,0.5500217777433022,0.8719609197076611,0.6452352095038093,,,,,,,,,,,,,,,,,
25,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,sag,0.7814000000000001,0.5464044781655288,0.8769912057081193,0.649236393011543,,,,,,,,,,,,,,,,,
26,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,saga,0.7814000000000001,0.5464044781655288,0.876991208487141,0.649236393011543,,,,,,,,,,,,,,,,,
27,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,sag,0.7936,0.5614240666557052,0.8919358843907423,0.6728626841369372,,,,,,,,,,,,,,,,,
28,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,saga,0.7936,0.5614240666557052,0.8919358843907421,0.6728626841369372,,,,,,,,,,,,,,,,,
29,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,sag,0.8028000000000001,0.5748392691255544,0.9023941171623975,0.6835469293017112,,,,,,,,,,,,,,,,,
30,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,saga,0.8028000000000001,0.5748392691255544,0.9023962253282347,0.6835469293017112,,,,,,,,,,,,,,,,,
31,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,sag,0.8051999999999999,0.5791679239062391,0.9026762412189029,0.6846742497542034,,,,,,,,,,,,,,,,,
32,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,saga,0.8051999999999999,0.5791679239062391,0.902682604622718,0.6846742497542034,,,,,,,,,,,,,,,,,
33,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,sag,0.8065999999999999,0.5815842452510491,0.9011968384826826,0.685829925410393,,,,,,,,,,,,,,,,,
34,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,saga,0.8064,0.5812870206858405,0.9012148287573518,0.6856121085825713,,,,,,,,,,,,,,,,,
35,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,sag,0.8054,0.5798292980703343,0.8998611356220823,0.684067340239501,,,,,,,,,,,,,,,,,
36,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,saga,0.8058000000000002,0.580480205785288,0.9000084382213924,0.6845176024418254,,,,,,,,,,,,,,,,,
37,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,sag,0.8054,0.5798292980703343,0.8993219020389083,0.684067340239501,,,,,,,,,,,,,,,,,
38,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,saga,0.8056000000000001,0.5801598715234496,0.8996842103192055,0.6842968942564306,,,,,,,,,,,,,,,,,
39,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,sag,0.8054,0.5798292980703343,0.8992339921348795,0.684067340239501,,,,,,,,,,,,,,,,,
40,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,saga,0.8054,0.5798292980703343,0.8996164266459001,0.684067340239501,,,,,,,,,,,,,,,,,
